customer_id,call_duration,monthly_data_usage,contract_length,churn
C00670,"[19, 7, 57, 19, 24, 15, 41, 42, 23, 52, 52, 4, 38, 4, 5, 41, 44, 23, 40, 53, 37, 11, 55, 11, 13, 14, 8, 25, 18, 51]",21.54,17,1
C00671,"[44, 44, 18, 10, 7, 50, 44, 14, 15, 16, 2, 30, 30, 18, 31, 44, 48, 13, 20, 49, 50, 35, 23, 42, 33, 38, 35, 51, 36, 20]",46.28,22,0
C00672,"[55, 3, 8, 40, 59, 32, 29, 7, 2, 21, 6, 28, 48, 42, 36, 32, 45, 42, 53, 46, 9, 11, 23, 50, 11, 49, 2, 3, 11, 50]",8.77,7,0
C00673,"[59, 35, 58, 15, 43, 11, 31, 28, 28, 32, 25, 20, 28, 25, 11, 19, 28, 1, 59, 5, 10, 42, 46, 34, 36, 2, 18, 13, 51, 5]",13.73,10,1
C00674,"[20, 2, 11, 30, 32, 32, 58, 50, 38, 55, 28, 10, 22, 55, 17, 22, 43, 19, 17, 24, 36, 32, 58, 56, 58, 46, 59, 52, 36, 28]",3.63,29,0
C00675,"[14, 58, 36, 6, 9, 21, 12, 58, 30, 31, 40, 56, 4, 31, 27, 58, 57, 25, 5, 6, 5, 51, 27, 8, 9, 15, 36, 57, 41, 7]",39.87,24,0
C00676,"[32, 8, 47, 51, 15, 37, 19, 39, 6, 59, 19, 57, 28, 17, 42, 19, 31, 11, 15, 10, 43, 23, 3, 3, 18, 25, 43, 20, 58, 29]",31.28,14,0
C00677,"[22, 50, 57, 15, 39, 10, 21, 55, 52, 29, 32, 10, 13, 47, 23, 50, 23, 31, 4, 52, 49, 3, 21, 53, 2, 4, 1, 15, 57, 33]",16.09,14,0
C00678,"[6, 7, 19, 44, 1, 39, 19, 45, 26, 44, 12, 22, 13, 28, 14, 22, 30, 44, 20, 44, 27, 38, 59, 42, 52, 56, 41, 34, 39, 41]",8.61,25,1
C00679,"[57, 44, 37, 1, 54, 15, 32, 8, 33, 18, 45, 29, 32, 33, 5, 18, 48, 58, 10, 36, 33, 23, 40, 5, 34, 24, 17, 31, 7, 17]",2.49,22,0
C00680,"[28, 38, 22, 15, 37, 15, 50, 50, 25, 53, 21, 55, 38, 2, 27, 49, 32, 21, 4, 44, 19, 2, 26, 34, 14, 15, 20, 34, 36, 19]",8.75,23,1
C00681,"[9, 7, 30, 13, 27, 44, 35, 13, 15, 46, 56, 9, 45, 23, 54, 36, 53, 40, 3, 34, 19, 28, 23, 40, 49, 45, 7, 41, 12, 14]",22.94,32,0
C00682,"[46, 15, 3, 15, 51, 24, 52, 46, 8, 5, 51, 4, 14, 16, 20, 24, 6, 55, 57, 31, 6, 35, 15, 29, 3, 11, 3, 28, 10, 50]",12.74,26,0
C00683,"[33, 48, 16, 59, 10, 33, 36, 3, 5, 12, 57, 44, 13, 24, 44, 57, 32, 16, 32, 45, 37, 56, 36, 21, 47, 12, 51, 21, 51, 21]",13.32,27,1
C00684,"[43, 53, 6, 9, 1, 12, 58, 14, 6, 1, 22, 34, 56, 11, 3, 42, 6, 6, 20, 21, 2, 26, 31, 26, 56, 32, 10, 23, 58, 6]",43.84,12,0
C00685,"[23, 28, 49, 30, 14, 37, 55, 32, 49, 34, 41, 44, 51, 22, 31, 7, 41, 21, 16, 20, 43, 44, 47, 50, 19, 48, 32, 15, 5, 11]",26.0,19,1
C00686,"[15, 29, 50, 45, 4, 49, 36, 48, 23, 15, 46, 44, 3, 32, 10, 40, 38, 22, 14, 17, 21, 51, 48, 15, 58, 15, 1, 24, 55, 55]",36.6,19,0
C00687,"[12, 10, 46, 42, 42, 52, 31, 11, 54, 16, 9, 47, 14, 19, 31, 9, 36, 53, 39, 54, 26, 8, 24, 8, 19, 47, 48, 30, 58, 22]",2.27,34,0
C00688,"[55, 9, 58, 58, 44, 48, 4, 37, 8, 1, 28, 6, 47, 36, 53, 11, 5, 50, 24, 47, 18, 20, 28, 13, 5, 30, 1, 22, 18, 46]",18.58,32,1
C00689,"[5, 31, 6, 27, 56, 25, 29, 28, 16, 54, 53, 12, 20, 18, 34, 55, 53, 23, 45, 27, 49, 17, 48, 21, 50, 40, 31, 3, 17, 50]",24.22,29,0
C00690,"[58, 26, 23, 6, 28, 8, 55, 58, 45, 8, 19, 38, 29, 23, 47, 32, 10, 27, 49, 1, 39, 29, 59, 45, 3, 51, 47, 37, 31, 11]",9.73,21,1
C00691,"[22, 18, 35, 6, 3, 5, 9, 28, 19, 28, 27, 13, 38, 43, 53, 21, 27, 46, 6, 38, 49, 11, 47, 41, 53, 17, 56, 39, 7, 30]",6.45,35,1
C00692,"[21, 1, 25, 32, 59, 57, 8, 5, 30, 51, 8, 49, 19, 44, 59, 55, 30, 15, 36, 55, 44, 27, 13, 14, 37, 54, 48, 30, 39, 47]",43.58,5,1
C00693,"[13, 58, 16, 44, 7, 48, 55, 55, 27, 45, 55, 35, 15, 28, 35, 7, 50, 46, 50, 51, 46, 20, 32, 38, 40, 32, 26, 58, 39, 20]",47.0,12,0
C00694,"[18, 50, 15, 52, 22, 51, 22, 53, 21, 2, 40, 53, 43, 18, 23, 13, 41, 9, 49, 7, 41, 54, 1, 2, 4, 14, 32, 36, 2, 40]",4.4,7,0
C00695,"[50, 51, 14, 20, 25, 42, 49, 8, 28, 46, 21, 23, 32, 8, 31, 37, 16, 40, 42, 27, 40, 41, 18, 35, 49, 52, 15, 53, 27, 17]",17.78,2,1
C00696,"[40, 2, 49, 50, 31, 37, 41, 41, 34, 34, 51, 55, 59, 3, 17, 14, 14, 46, 38, 35, 1, 48, 29, 4, 33, 17, 28, 50, 26, 8]",47.94,25,0
C00697,"[34, 59, 18, 31, 59, 27, 16, 58, 10, 40, 12, 22, 16, 12, 11, 20, 51, 1, 27, 3, 12, 30, 9, 53, 54, 37, 1, 42, 49, 4]",4.62,10,0
C00698,"[15, 51, 27, 8, 23, 15, 27, 31, 39, 47, 8, 30, 58, 55, 42, 18, 4, 47, 43, 22, 3, 15, 35, 47, 38, 33, 14, 48, 1, 53]",32.36,6,1
C00699,"[49, 26, 8, 50, 16, 38, 10, 42, 37, 26, 28, 12, 20, 49, 14, 46, 35, 29, 12, 52, 18, 44, 2, 2, 59, 17, 10, 18, 22, 19]",48.62,27,0
C00700,"[58, 53, 1, 24, 36, 25, 36, 31, 31, 2, 19, 53, 12, 10, 31, 45, 22, 23, 52, 23, 15, 26, 3, 23, 20, 45, 40, 57, 39, 56]",48.92,35,1
C00701,"[8, 18, 41, 6, 27, 36, 15, 37, 58, 5, 39, 9, 7, 41, 20, 10, 26, 4, 38, 24, 14, 41, 1, 17, 45, 24, 27, 7, 9, 43]",23.83,10,0
C00702,"[35, 58, 12, 21, 3, 15, 21, 10, 33, 46, 59, 52, 6, 2, 29, 55, 40, 33, 4, 59, 4, 29, 37, 20, 41, 23, 45, 18, 49, 25]",8.56,9,0
C00703,"[1, 54, 15, 34, 48, 20, 54, 37, 27, 22, 51, 5, 34, 39, 3, 17, 24, 24, 3, 45, 7, 25, 56, 3, 15, 29, 50, 29, 10, 32]",10.5,20,0
C00704,"[23, 39, 9, 37, 52, 40, 14, 4, 20, 28, 14, 44, 34, 13, 31, 33, 52, 39, 28, 25, 32, 9, 28, 58, 31, 17, 53, 23, 13, 55]",44.54,35,0
C00705,"[10, 16, 6, 48, 11, 58, 52, 3, 28, 41, 15, 13, 42, 52, 56, 45, 17, 7, 28, 38, 13, 17, 15, 36, 28, 15, 46, 53, 11, 56]",45.63,8,0
C00706,"[31, 4, 35, 34, 52, 27, 10, 30, 45, 20, 29, 58, 53, 29, 23, 57, 50, 21, 48, 43, 10, 41, 12, 30, 51, 33, 18, 14, 22, 21]",30.59,31,0
C00707,"[1, 49, 43, 52, 15, 36, 47, 54, 22, 32, 58, 46, 54, 33, 58, 41, 59, 39, 23, 43, 55, 2, 2, 38, 55, 51, 29, 52, 46, 3]",38.43,16,1
C00708,"[39, 7, 36, 29, 55, 37, 49, 58, 36, 23, 45, 16, 48, 31, 34, 50, 1, 18, 58, 40, 43, 56, 56, 15, 48, 49, 17, 44, 10, 20]",37.13,28,0
C00709,"[6, 8, 45, 34, 32, 51, 54, 42, 4, 44, 50, 39, 20, 24, 24, 55, 26, 25, 36, 7, 10, 58, 47, 12, 1, 52, 50, 25, 16, 5]",33.26,6,0
C00710,"[19, 4, 6, 26, 49, 39, 56, 55, 39, 9, 45, 52, 14, 48, 55, 9, 15, 37, 50, 53, 20, 8, 32, 47, 21, 57, 41, 19, 29, 58]",41.45,32,0
C00711,"[31, 54, 6, 4, 43, 29, 42, 3, 1, 44, 55, 15, 47, 21, 46, 58, 31, 7, 17, 56, 19, 39, 3, 30, 35, 58, 57, 29, 50, 52]",34.43,28,0
C00712,"[54, 14, 35, 28, 58, 30, 26, 7, 39, 31, 5, 35, 50, 47, 52, 14, 36, 27, 24, 40, 29, 53, 45, 22, 8, 15, 49, 5, 52, 4]",26.93,11,0
C00713,"[11, 18, 42, 49, 30, 15, 6, 55, 53, 16, 47, 40, 9, 43, 59, 34, 27, 13, 36, 27, 9, 5, 51, 22, 31, 3, 30, 21, 35, 6]",12.23,23,0
C00714,"[28, 32, 42, 37, 25, 32, 35, 22, 24, 39, 54, 30, 50, 32, 31, 23, 40, 33, 25, 36, 24, 31, 58, 39, 46, 13, 10, 23, 18, 32]",37.32,30,0
C00715,"[33, 36, 28, 16, 16, 18, 8, 42, 16, 55, 56, 11, 6, 1, 12, 57, 38, 28, 45, 58, 17, 1, 32, 8, 54, 40, 56, 43, 46, 24]",23.94,9,0
C00716,"[10, 47, 39, 39, 10, 36, 25, 50, 59, 57, 10, 19, 46, 45, 15, 16, 2, 29, 4, 53, 50, 29, 31, 17, 10, 27, 53, 41, 15, 44]",15.09,28,0
C00717,"[31, 21, 59, 58, 41, 46, 45, 26, 38, 51, 36, 52, 17, 51, 3, 14, 49, 13, 41, 27, 1, 57, 17, 48, 50, 34, 14, 54, 55, 59]",40.2,24,0
C00718,"[17, 3, 34, 40, 25, 2, 34, 26, 31, 9, 30, 20, 21, 29, 59, 25, 38, 58, 44, 25, 9, 39, 44, 26, 57, 37, 16, 37, 12, 24]",34.99,28,0
C00719,"[26, 20, 9, 23, 39, 29, 31, 19, 20, 23, 43, 27, 30, 21, 44, 35, 49, 7, 22, 10, 23, 15, 30, 34, 13, 4, 18, 56, 23, 33]",46.9,24,0
C00720,"[34, 34, 36, 35, 17, 28, 14, 34, 48, 11, 57, 13, 33, 57, 55, 2, 34, 53, 29, 37, 4, 12, 26, 58, 28, 3, 20, 10, 52, 18]",8.69,15,0
C00721,"[53, 53, 53, 27, 31, 27, 42, 1, 6, 11, 34, 39, 20, 53, 21, 21, 18, 21, 19, 4, 13, 18, 52, 29, 25, 56, 13, 27, 19, 49]",32.63,33,0
C00722,"[1, 38, 19, 52, 1, 40, 17, 21, 22, 15, 50, 39, 48, 39, 32, 49, 4, 44, 45, 32, 4, 53, 1, 33, 7, 9, 1, 16, 18, 54]",12.59,34,0
C00723,"[47, 6, 2, 9, 4, 45, 23, 54, 43, 45, 43, 51, 8, 39, 25, 16, 35, 17, 18, 27, 15, 17, 43, 5, 16, 15, 42, 46, 34, 48]",45.23,22,0
C00724,"[19, 8, 47, 10, 5, 52, 48, 53, 26, 22, 44, 23, 13, 9, 49, 20, 28, 44, 57, 37, 24, 44, 33, 20, 48, 30, 44, 9, 45, 49]",5.43,29,1
C00725,"[17, 36, 14, 19, 7, 59, 3, 33, 44, 32, 47, 11, 42, 2, 26, 4, 17, 17, 28, 30, 40, 23, 46, 24, 29, 4, 38, 29, 19, 27]",32.98,34,1
C00726,"[29, 56, 36, 35, 52, 6, 59, 23, 39, 46, 44, 48, 52, 8, 55, 2, 13, 40, 57, 21, 31, 52, 48, 36, 48, 52, 38, 27, 36, 48]",39.66,10,0
C00727,"[23, 55, 21, 13, 37, 47, 26, 40, 7, 46, 39, 22, 39, 23, 58, 30, 18, 42, 18, 46, 10, 39, 30, 26, 7, 7, 5, 1, 46, 18]",18.07,30,1
C00728,"[13, 25, 40, 8, 10, 32, 17, 38, 15, 15, 57, 48, 40, 51, 20, 15, 35, 6, 30, 57, 8, 31, 48, 47, 32, 45, 58, 52, 15, 18]",47.73,11,0
C00729,"[13, 24, 40, 14, 28, 11, 6, 56, 25, 1, 25, 2, 32, 13, 33, 32, 56, 24, 27, 4, 24, 23, 29, 34, 21, 30, 26, 20, 16, 3]",42.61,34,0
C00730,"[49, 37, 58, 40, 44, 25, 23, 44, 59, 1, 33, 15, 17, 34, 17, 52, 58, 41, 44, 4, 13, 4, 7, 46, 59, 9, 23, 33, 33, 20]",15.08,21,0
C00731,"[4, 1, 54, 42, 34, 27, 21, 24, 15, 35, 25, 55, 9, 17, 21, 13, 3, 4, 4, 43, 28, 7, 26, 11, 24, 43, 10, 37, 13, 44]",0.87,13,0
C00732,"[42, 39, 19, 51, 19, 12, 52, 22, 47, 37, 56, 30, 46, 12, 29, 21, 11, 37, 48, 58, 18, 44, 59, 27, 37, 48, 12, 23, 34, 38]",15.18,25,0
C00733,"[23, 53, 25, 4, 30, 30, 13, 42, 49, 14, 56, 47, 8, 55, 24, 18, 35, 25, 17, 32, 56, 24, 7, 13, 27, 48, 5, 36, 26, 42]",14.42,21,0
C00734,"[45, 31, 10, 46, 26, 22, 12, 32, 27, 33, 53, 52, 20, 39, 41, 40, 59, 13, 14, 44, 40, 53, 22, 18, 48, 29, 43, 16, 46, 35]",44.55,1,0
C00735,"[53, 34, 3, 4, 54, 5, 10, 52, 29, 32, 31, 2, 12, 27, 5, 37, 27, 23, 33, 4, 59, 21, 24, 44, 31, 44, 48, 24, 49, 53]",48.37,5,0
C00736,"[10, 49, 49, 50, 2, 31, 25, 4, 51, 11, 17, 44, 2, 6, 9, 5, 20, 29, 21, 9, 28, 55, 8, 31, 20, 27, 8, 54, 21, 28]",3.99,22,0
C00737,"[23, 6, 3, 5, 9, 7, 4, 39, 5, 11, 15, 34, 13, 54, 48, 7, 40, 6, 56, 39, 50, 30, 22, 25, 28, 54, 20, 39, 3, 5]",23.83,7,0
C00738,"[1, 15, 26, 3, 40, 57, 41, 47, 42, 34, 52, 5, 31, 51, 13, 43, 1, 22, 15, 26, 18, 48, 9, 1, 43, 9, 23, 43, 45, 58]",27.64,13,1
C00739,"[2, 14, 38, 40, 18, 16, 53, 29, 44, 11, 6, 3, 14, 2, 32, 31, 11, 22, 3, 50, 31, 33, 24, 1, 44, 15, 37, 27, 38, 48]",5.1,23,0
C00740,"[27, 44, 12, 3, 30, 32, 23, 2, 7, 34, 32, 53, 39, 32, 43, 43, 14, 3, 46, 32, 43, 36, 17, 48, 3, 57, 10, 53, 47, 40]",19.19,21,0
C00741,"[18, 3, 39, 10, 52, 9, 46, 55, 46, 11, 33, 36, 26, 27, 38, 22, 26, 22, 5, 35, 2, 35, 9, 51, 51, 49, 18, 43, 12, 3]",16.2,6,0
C00742,"[18, 56, 38, 7, 33, 6, 18, 45, 22, 51, 39, 51, 9, 35, 23, 12, 52, 24, 50, 40, 9, 13, 40, 54, 42, 17, 7, 17, 55, 50]",27.03,20,0
C00743,"[24, 2, 35, 28, 19, 33, 21, 53, 10, 53, 46, 45, 9, 38, 6, 51, 53, 42, 55, 35, 18, 53, 19, 5, 25, 11, 10, 17, 36, 26]",33.23,12,0
C00744,"[31, 32, 21, 18, 18, 1, 14, 8, 2, 51, 15, 34, 36, 1, 51, 21, 42, 1, 32, 20, 54, 47, 36, 39, 30, 7, 22, 57, 50, 45]",35.32,9,0
C00745,"[10, 56, 8, 27, 10, 14, 46, 59, 52, 54, 11, 6, 21, 33, 19, 39, 24, 18, 35, 52, 43, 37, 19, 53, 24, 56, 34, 22, 4, 57]",7.27,28,0
C00746,"[10, 2, 8, 33, 59, 38, 43, 59, 28, 10, 45, 1, 34, 3, 9, 5, 42, 10, 12, 18, 58, 21, 21, 1, 3, 5, 25, 58, 49, 8]",40.74,11,0
C00747,"[17, 9, 32, 6, 49, 40, 21, 7, 7, 47, 39, 54, 27, 8, 9, 28, 15, 2, 7, 47, 18, 22, 50, 10, 54, 50, 33, 7, 3, 14]",34.09,32,0
C00748,"[44, 46, 36, 13, 16, 16, 54, 5, 52, 25, 38, 38, 50, 38, 39, 56, 56, 48, 41, 26, 59, 13, 44, 51, 26, 55, 55, 1, 8, 4]",44.51,11,0
C00749,"[21, 22, 51, 53, 58, 37, 49, 3, 19, 1, 29, 23, 33, 55, 52, 41, 23, 5, 7, 57, 58, 6, 49, 22, 49, 13, 12, 4, 8, 37]",22.74,24,0
C00750,"[31, 37, 45, 26, 43, 8, 40, 33, 45, 29, 5, 28, 53, 40, 17, 55, 23, 45, 9, 2, 32, 51, 52, 49, 31, 7, 30, 58, 3, 51]",44.75,15,0
C00751,"[51, 56, 9, 10, 46, 50, 58, 47, 26, 1, 30, 57, 38, 15, 25, 6, 18, 1, 56, 3, 17, 48, 8, 49, 40, 17, 25, 41, 12, 29]",43.36,35,0
C00752,"[25, 51, 36, 53, 54, 25, 29, 11, 4, 14, 46, 38, 17, 2, 8, 36, 10, 7, 36, 16, 14, 16, 25, 41, 4, 29, 56, 6, 1, 39]",22.2,17,1
C00753,"[1, 51, 40, 57, 3, 1, 1, 39, 21, 45, 30, 32, 33, 48, 22, 30, 54, 46, 4, 23, 55, 44, 25, 12, 17, 53, 15, 10, 35, 55]",19.37,25,0
C00754,"[52, 52, 29, 12, 1, 1, 10, 18, 47, 2, 49, 8, 22, 22, 26, 26, 9, 21, 31, 52, 43, 6, 56, 14, 33, 7, 24, 9, 11, 56]",46.67,35,0
C00755,"[23, 48, 51, 2, 15, 35, 36, 52, 54, 28, 39, 44, 4, 10, 6, 57, 30, 54, 46, 35, 49, 43, 10, 58, 53, 32, 42, 42, 3, 56]",35.9,19,0
C00756,"[26, 15, 17, 27, 18, 51, 19, 12, 24, 5, 24, 27, 48, 30, 15, 47, 59, 38, 44, 34, 27, 20, 41, 32, 4, 5, 53, 58, 8, 22]",46.45,31,0
C00757,"[42, 7, 22, 46, 30, 37, 16, 15, 5, 3, 23, 10, 5, 23, 15, 18, 25, 8, 31, 21, 2, 22, 8, 23, 32, 8, 4, 30, 19, 23]",39.95,17,0
C00758,"[18, 53, 29, 23, 33, 52, 47, 18, 54, 44, 33, 7, 51, 28, 1, 56, 39, 34, 39, 19, 31, 13, 57, 24, 5, 23, 19, 1, 33, 59]",30.66,23,0
C00759,"[50, 56, 33, 32, 59, 28, 37, 41, 12, 9, 50, 55, 11, 33, 19, 54, 57, 42, 34, 7, 31, 52, 2, 19, 38, 32, 10, 41, 8, 26]",6.23,1,0
C00760,"[30, 11, 41, 20, 20, 9, 8, 15, 34, 24, 33, 41, 41, 45, 40, 27, 21, 5, 35, 21, 4, 49, 48, 16, 57, 31, 26, 52, 35, 6]",14.93,10,0
C00761,"[33, 21, 16, 47, 39, 34, 42, 57, 15, 6, 2, 24, 56, 49, 28, 1, 1, 28, 36, 20, 48, 8, 1, 26, 51, 43, 49, 25, 10, 12]",48.46,8,0
C00762,"[41, 7, 12, 47, 40, 17, 5, 14, 34, 48, 17, 35, 55, 1, 59, 50, 50, 36, 15, 19, 51, 42, 5, 19, 43, 39, 5, 52, 12, 19]",16.31,26,1
C00763,"[47, 12, 36, 12, 18, 49, 51, 48, 43, 34, 48, 33, 49, 18, 57, 29, 45, 5, 25, 24, 29, 59, 38, 33, 10, 37, 33, 23, 58, 11]",5.12,34,0
C00764,"[24, 24, 7, 50, 21, 20, 53, 10, 25, 47, 36, 48, 47, 15, 44, 40, 40, 50, 6, 37, 2, 12, 58, 4, 23, 13, 17, 31, 16, 41]",35.52,19,0
C00765,"[26, 28, 1, 47, 12, 37, 55, 56, 50, 20, 2, 36, 15, 38, 22, 44, 50, 32, 59, 20, 36, 33, 15, 50, 46, 3, 29, 47, 27, 5]",36.83,14,0
C00766,"[59, 56, 31, 22, 35, 54, 7, 6, 26, 54, 1, 19, 7, 36, 12, 20, 23, 25, 30, 59, 29, 31, 18, 41, 19, 54, 4, 1, 41, 59]",14.63,8,0
C00767,"[15, 54, 8, 15, 15, 50, 39, 22, 18, 16, 2, 36, 20, 16, 3, 56, 30, 55, 2, 35, 26, 57, 5, 2, 51, 56, 20, 34, 34, 54]",15.23,1,0
C00768,"[56, 55, 20, 50, 25, 20, 25, 53, 14, 47, 44, 43, 43, 39, 12, 48, 5, 2, 54, 16, 55, 30, 47, 43, 38, 45, 51, 42, 24, 51]",23.71,25,0
C00769,"[30, 37, 57, 59, 53, 39, 11, 14, 23, 53, 16, 50, 21, 55, 55, 4, 33, 54, 47, 14, 19, 59, 5, 36, 31, 45, 18, 44, 31, 55]",1.58,24,1
C00770,"[30, 21, 47, 30, 55, 41, 4, 5, 41, 45, 10, 27, 16, 30, 13, 36, 21, 45, 53, 40, 45, 15, 20, 20, 45, 55, 59, 5, 54, 54]",39.57,20,0
C00771,"[32, 6, 30, 26, 37, 13, 29, 5, 25, 13, 24, 31, 20, 55, 8, 9, 21, 51, 20, 15, 26, 54, 42, 11, 37, 41, 11, 27, 30, 19]",16.2,30,0
C00772,"[34, 38, 23, 53, 1, 3, 3, 28, 14, 52, 30, 58, 54, 5, 49, 15, 38, 14, 14, 57, 59, 49, 8, 8, 19, 32, 31, 29, 41, 11]",42.76,5,0
C00773,"[45, 13, 27, 56, 19, 26, 53, 51, 37, 48, 9, 28, 32, 52, 54, 3, 51, 32, 5, 8, 14, 56, 3, 24, 13, 43, 29, 8, 51, 42]",40.23,3,0
C00774,"[31, 26, 18, 58, 18, 57, 7, 48, 38, 48, 16, 55, 56, 33, 56, 51, 3, 38, 4, 36, 4, 42, 9, 40, 51, 17, 17, 33, 20, 14]",33.24,32,0
C00775,"[22, 52, 27, 43, 3, 24, 30, 8, 22, 25, 10, 49, 29, 40, 54, 1, 52, 21, 39, 24, 9, 44, 54, 26, 9, 20, 56, 35, 36, 42]",16.58,17,0
C00776,"[36, 54, 9, 22, 1, 5, 9, 37, 38, 19, 8, 42, 43, 32, 13, 20, 36, 43, 44, 37, 30, 10, 31, 25, 29, 24, 39, 21, 41, 9]",26.06,5,0
C00777,"[42, 42, 2, 4, 8, 32, 14, 49, 13, 21, 24, 50, 18, 45, 40, 26, 32, 44, 57, 55, 56, 53, 33, 52, 31, 18, 35, 12, 51, 25]",22.52,11,0
C00778,"[45, 31, 10, 47, 52, 34, 51, 3, 46, 39, 8, 32, 43, 29, 22, 20, 6, 43, 49, 29, 42, 56, 17, 31, 53, 34, 38, 57, 37, 4]",17.27,4,0
C00779,"[2, 12, 35, 6, 56, 46, 8, 21, 53, 58, 46, 35, 48, 15, 7, 15, 45, 6, 47, 17, 4, 22, 32, 59, 22, 27, 46, 15, 44, 51]",42.48,19,0
C00780,"[22, 28, 42, 38, 57, 9, 34, 36, 9, 15, 45, 20, 8, 58, 28, 51, 19, 57, 16, 11, 42, 8, 33, 10, 18, 35, 43, 50, 3, 40]",24.43,23,0
C00781,"[27, 59, 28, 46, 6, 47, 14, 7, 10, 15, 31, 29, 42, 54, 17, 59, 51, 29, 49, 44, 15, 26, 12, 25, 41, 5, 4, 44, 48, 41]",41.72,17,1
C00782,"[57, 31, 3, 53, 3, 26, 50, 17, 10, 2, 24, 11, 24, 35, 23, 32, 23, 34, 41, 19, 2, 51, 2, 15, 56, 21, 35, 5, 43, 27]",5.71,13,0
C00783,"[24, 7, 6, 46, 33, 58, 49, 17, 46, 42, 30, 8, 40, 46, 7, 6, 4, 1, 15, 31, 25, 47, 33, 52, 35, 55, 5, 5, 36, 17]",7.48,27,0
C00784,"[53, 52, 14, 58, 29, 8, 34, 40, 1, 29, 36, 51, 37, 29, 5, 53, 32, 52, 24, 19, 12, 52, 1, 7, 17, 34, 43, 7, 17, 59]",48.88,1,0
C00785,"[3, 29, 22, 38, 54, 43, 29, 50, 50, 54, 42, 5, 30, 23, 55, 21, 56, 26, 54, 47, 21, 20, 23, 4, 21, 21, 1, 15, 17, 51]",29.59,2,0
C00786,"[14, 59, 19, 50, 34, 6, 45, 49, 6, 53, 54, 5, 7, 33, 13, 51, 54, 1, 13, 43, 27, 7, 52, 3, 58, 25, 33, 40, 17, 45]",25.73,18,0
C00787,"[14, 37, 58, 56, 54, 23, 59, 24, 29, 38, 59, 54, 27, 38, 53, 40, 45, 50, 23, 31, 36, 17, 37, 3, 36, 55, 5, 46, 15, 52]",26.4,33,1
C00788,"[49, 6, 59, 10, 54, 32, 23, 48, 17, 46, 20, 44, 41, 15, 44, 46, 58, 22, 50, 52, 6, 4, 58, 23, 44, 45, 19, 54, 45, 31]",11.16,2,0
C00789,"[44, 52, 3, 28, 3, 14, 18, 27, 51, 10, 49, 15, 19, 9, 4, 15, 51, 48, 8, 49, 53, 1, 7, 53, 31, 18, 12, 48, 30, 33]",36.08,4,0
C00790,"[59, 47, 7, 28, 49, 3, 43, 6, 31, 38, 15, 7, 43, 30, 27, 17, 55, 18, 22, 56, 53, 26, 51, 27, 40, 24, 52, 8, 21, 29]",4.7,16,0
C00791,"[43, 21, 3, 31, 55, 27, 46, 27, 9, 57, 33, 33, 26, 28, 44, 43, 31, 53, 1, 20, 12, 17, 15, 34, 50, 16, 4, 8, 34, 46]",28.88,4,0
C00792,"[25, 15, 28, 9, 2, 17, 58, 10, 9, 31, 2, 24, 19, 17, 43, 49, 10, 50, 55, 28, 38, 48, 28, 59, 50, 52, 50, 1, 3, 15]",28.75,9,0
C00793,"[52, 10, 21, 37, 15, 23, 14, 15, 10, 56, 9, 44, 39, 5, 25, 56, 42, 57, 26, 8, 22, 52, 25, 48, 12, 9, 10, 48, 10, 9]",45.75,21,1
C00794,"[26, 35, 27, 31, 19, 43, 38, 6, 15, 29, 47, 45, 54, 5, 14, 53, 2, 23, 44, 52, 46, 19, 24, 20, 47, 27, 52, 24, 17, 25]",26.55,23,0
C00795,"[46, 55, 31, 28, 50, 59, 28, 22, 56, 59, 5, 54, 44, 42, 8, 38, 28, 57, 47, 12, 57, 25, 38, 44, 15, 44, 41, 51, 53, 34]",7.28,2,1
C00796,"[45, 13, 8, 59, 13, 36, 6, 38, 32, 21, 44, 44, 49, 59, 7, 26, 15, 56, 49, 42, 23, 52, 38, 41, 15, 48, 53, 40, 16, 32]",28.85,3,0
C00797,"[37, 18, 20, 46, 2, 55, 23, 30, 3, 46, 39, 47, 49, 1, 41, 22, 29, 14, 48, 28, 21, 45, 32, 6, 54, 1, 21, 57, 4, 3]",5.02,23,0
C00798,"[49, 30, 31, 34, 19, 20, 23, 54, 59, 40, 25, 15, 38, 23, 52, 2, 57, 57, 15, 52, 44, 35, 10, 14, 27, 54, 14, 35, 33, 52]",10.59,26,0
C00799,"[1, 34, 19, 24, 42, 4, 36, 13, 58, 32, 9, 39, 16, 50, 3, 52, 20, 10, 56, 58, 58, 22, 48, 3, 11, 25, 42, 48, 8, 9]",2.04,7,0
C00800,"[15, 32, 53, 3, 4, 30, 13, 44, 21, 41, 57, 46, 19, 39, 48, 22, 20, 37, 31, 10, 18, 43, 39, 46, 20, 18, 11, 22, 59, 44]",25.91,33,1
C00801,"[18, 58, 34, 23, 1, 55, 10, 53, 1, 38, 39, 49, 9, 31, 7, 17, 35, 48, 37, 52, 18, 33, 4, 23, 11, 52, 9, 30, 8, 40]",4.68,4,0
C00802,"[5, 12, 1, 15, 25, 18, 38, 42, 46, 53, 26, 40, 59, 3, 54, 22, 26, 19, 44, 44, 47, 39, 59, 36, 21, 41, 54, 48, 26, 13]",23.74,23,1
C00803,"[36, 24, 41, 26, 21, 18, 15, 15, 6, 43, 31, 28, 8, 29, 21, 17, 56, 57, 49, 24, 58, 50, 36, 31, 47, 34, 2, 42, 3, 30]",46.68,25,0
